"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"0500000US01019","Cherokee County, Alabama","10606","370","7332","338","6062","362","3274","326","8.6","1.8","4.7","1.8","2.3","1.2","19.4","4.5","7.8","1.7","5.0","1.4","4.2","1.3","14.7","4.5","14.3","2.4","8.6","2.0","5.4","1.9","27.9","6.0","11.3","1.7","11.1","2.1","11.6","2.5","10.8","2.9","15.6","2.4","17.0","3.2","17.3","3.5","10.7","3.5","18.3","2.5","22.3","3.3","23.9","3.7","8.7","2.9","11.2","2.1","15.3","2.8","17.3","3.3","2.4","1.5","8.3","1.7","10.9","2.1","12.6","2.5","1.9","1.6","2.6","1.1","3.4","1.5","3.5","1.5","0.5","0.7","2.1","0.9","1.8","0.9","2.0","1.0","3.0","2.1","41014","1931","52375","4161","57908","6253","19347","1563","55611","3533","63768","3766","N","N","36036","7540","38.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.5","(X)"
"0500000US01021","Chilton County, Alabama","16751","494","11926","483","8613","516","4825","482","9.4","1.8","6.5","2.0","2.4","1.2","17.8","4.0","7.7","1.5","4.8","1.6","3.0","1.4","15.2","3.5","10.8","1.6","7.3","1.6","4.8","1.4","19.7","3.7","13.1","2.0","11.6","2.5","9.1","2.5","17.7","4.7","13.2","2.2","14.8","2.9","13.4","3.1","10.6","3.2","18.5","2.5","22.3","3.2","27.5","4.0","7.8","2.3","11.1","1.4","12.9","2.1","15.1","2.5","4.5","2.1","10.0","1.6","12.1","1.9","14.8","2.3","4.9","2.5","4.2","1.1","5.2","1.5","6.5","2.0","1.1","1.0","1.9","0.9","2.5","1.2","3.4","1.7","0.7","0.8","45182","3184","54255","1876","64516","2411","23745","2380","62771","4644","70255","4056","82163","6016","41589","12377","38.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.6","(X)"
"0500000US01023","Choctaw County, Alabama","5350","241","3510","237","2323","227","1840","234","12.6","2.8","8.8","2.8","2.2","1.6","20.9","5.6","8.6","2.5","6.3","2.3","2.8","2.1","13.1","5.2","17.0","3.6","12.9","3.9","9.7","3.4","26.0","6.8","12.0","2.6","9.6","3.1","8.8","4.1","16.2","5.0","11.6","2.7","12.7","3.2","13.1","3.5","9.5","4.5","13.6","2.4","17.7","3.6","19.7","4.8","7.9","2.9","9.7","2.2","11.5","2.6","15.9","3.7","2.2","1.6","9.4","2.2","13.7","3.4","18.4","4.5","2.1","1.5","4.2","1.5","4.9","2.0","6.5","2.7","1.9","3.0","1.3","0.9","1.9","1.4","2.8","2.0","0.2","0.3","34884","2927","49138","9272","64966","9073","20323","3739","52247","3593","62966","4886","N","N","29210","5472","29.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.8","(X)"
"0500000US01025","Clarke County, Alabama","9358","322","6034","354","4493","310","3324","366","19.9","2.8","10.6","2.3","5.7","2.1","38.2","6.3","7.2","1.6","4.0","1.7","2.0","1.1","13.9","4.0","11.1","1.9","9.4","2.3","7.9","2.3","13.8","3.5","10.9","2.2","9.5","2.3","7.3","2.3","13.2","4.7","13.5","2.5","14.5","3.4","12.7","3.0","11.3","3.8","14.1","2.2","18.8","3.0","22.4","3.7","5.6","2.3","8.7","1.9","11.9","2.5","15.1","3.3","2.9","2.2","9.2","1.7","13.1","2.6","16.4","3.3","1.0","0.9","3.3","1.1","5.2","1.7","6.8","2.4","0.0","1.0","1.9","0.7","2.9","1.1","3.8","1.5","0.1","0.2","36127","4237","51813","3516","66227","3359","14297","2278","51892","3475","67596","4362","N","N","21789","2817","46.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","49.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.1","(X)"
"0500000US01027","Clay County, Alabama","5236","241","3643","245","2718","220","1593","228","9.6","2.4","5.3","2.7","0.3","0.4","21.1","5.9","7.5","2.3","5.4","2.6","2.9","2.2","11.8","4.5","11.0","2.8","7.7","3.0","6.8","3.2","18.9","6.3","16.6","3.3","16.2","4.1","11.6","4.0","16.9","6.1","15.1","3.7","16.1","4.5","18.9","5.6","11.9","5.2","16.7","3.2","19.3","4.7","22.9","6.0","10.8","4.9","8.6","2.5","10.8","3.4","13.0","4.3","3.6","2.4","10.8","2.7","15.0","3.9","18.1","4.6","1.3","1.6","1.5","1.2","1.1","1.0","1.5","1.3","2.3","2.6","2.6","1.4","3.1","1.9","4.2","2.5","1.3","2.1","41225","4334","49598","3490","58872","3610","23952","5560","56739","5041","66205","6777","N","N","34574","7665","34.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.7","(X)"
"0500000US01029","Cleburne County, Alabama","5726","180","3860","212","3079","206","1866","208","10.0","2.4","2.5","1.3","0.6","0.6","26.5","6.4","7.2","2.1","3.3","2.1","1.5","1.5","14.4","4.6","16.0","2.7","12.0","2.9","8.2","3.0","26.6","6.1","11.2","2.1","12.3","2.7","10.7","2.9","9.3","3.6","14.1","2.9","16.4","3.7","15.8","3.7","10.8","3.9","19.4","2.9","22.7","4.1","26.4","4.8","9.6","3.6","8.1","1.9","11.5","2.7","13.1","3.2","0.6","0.8","9.6","2.0","13.1","2.7","16.1","3.3","2.1","1.6","3.3","1.5","4.6","2.1","5.5","2.4","0.0","1.7","1.2","0.7","1.7","1.1","2.2","1.3","0.0","1.7","40188","4625","53510","2685","59569","4392","17456","1920","54871","4661","68129","6441","N","N","25011","2612","33.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.9","(X)"
"0500000US01031","Coffee County, Alabama","19789","339","13583","446","10224","385","6206","400","7.4","1.1","5.3","1.3","1.9","0.6","12.9","2.2","5.3","0.8","2.7","0.7","1.0","0.3","11.1","2.0","9.0","1.3","6.1","1.3","3.0","1.0","17.3","3.0","11.3","1.3","9.5","1.3","7.7","1.3","15.0","2.9","14.6","1.6","13.3","1.8","12.3","2.1","15.8","2.8","19.2","1.7","21.5","2.1","22.0","2.5","14.4","2.4","11.2","1.3","12.9","1.4","15.5","1.6","7.2","2.3","14.5","1.3","18.8","1.9","23.8","2.3","4.2","1.4","4.4","0.8","5.8","1.2","7.6","1.6","1.4","0.9","3.2","0.8","4.2","1.1","5.4","1.4","0.9","0.9","53155","2474","64723","2599","78842","4201","31245","2077","69305","2466","79983","3031","N","N","44132","5302","40.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.2","(X)"
"0500000US01033","Colbert County, Alabama","21799","445","14768","463","10929","487","7031","496","8.9","1.2","5.5","1.2","2.6","1.0","17.1","2.8","6.2","1.1","3.3","1.0","1.4","0.8","12.4","2.5","14.0","1.6","10.1","1.9","8.0","1.9","22.8","3.2","10.3","1.2","8.9","1.4","7.5","1.5","14.1","2.9","12.4","1.5","13.0","1.8","11.2","1.8","12.0","2.6","21.9","1.6","24.3","2.2","27.1","2.7","13.9","2.7","10.9","1.3","15.0","1.8","17.0","2.2","3.8","1.5","10.3","1.2","13.3","1.7","16.4","2.1","2.1","1.1","3.0","0.8","3.8","1.0","5.2","1.3","1.2","0.7","2.1","0.6","2.8","0.9","3.5","1.2","0.6","0.6","47558","2607","59406","2958","66951","3175","23996","1774","59835","2618","71185","3969","81684","4759","34169","2355","39.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.2","(X)"
"0500000US01035","Conecuh County, Alabama","4574","254","2887","267","1818","230","1687","247","10.1","2.6","5.2","2.2","3.7","1.9","18.7","5.5","11.8","3.2","5.5","2.7","2.1","1.8","22.5","6.7","17.8","3.5","14.0","4.8","7.4","3.9","25.1","6.4","13.9","3.9","15.4","5.8","10.1","4.8","11.0","4.1","15.3","3.6","19.0","5.2","21.5","6.4","9.8","4.0","17.1","3.6","22.9","5.1","29.6","6.6","9.1","4.6","7.5","2.4","10.0","3.2","13.9","4.7","0.5","0.6","5.0","2.0","6.6","3.1","9.6","4.3","1.8","1.8","0.5","0.4","0.9","0.6","1.4","0.9","0.0","1.9","0.9","0.8","0.5","0.5","0.7","0.7","1.5","1.9","33177","2481","39835","7909","53148","4649","17250","2270","41773","3214","49300","3813","N","N","27789","5633","30.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)"
"0500000US01037","Coosa County, Alabama","4103","243","2664","235","2018","195","1439","216","6.2","2.2","2.3","1.8","0.3","0.7","13.4","4.7","8.6","2.6","2.9","1.7","2.1","1.8","19.2","6.1","14.8","3.5","11.4","4.4","8.7","4.6","21.1","7.0","15.0","3.3","14.0","3.9","11.9","4.1","17.2","6.3","18.1","4.3","21.9","6.0","21.7","6.2","12.8","5.2","15.3","3.7","18.0","5.2","19.0","6.1","8.8","4.1","10.0","2.4","11.1","3.3","14.3","4.5","7.2","4.3","6.4","2.1","10.3","3.4","13.2","4.4","0.3","0.5","3.4","2.2","4.7","3.2","4.6","3.7","0.0","2.2","2.2","1.5","3.3","2.2","4.3","3.0","0.0","2.2","38301","3436","48118","5296","57602","7483","21679","6364","55936","7431","69594","10604","N","N","29489","3670","37.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.5","(X)"
"0500000US01039","Covington County, Alabama","15008","381","10124","395","7396","332","4884","349","10.1","1.3","6.5","1.4","2.1","1.1","18.7","2.8","6.3","1.2","2.8","0.9","1.1","0.5","14.2","2.8","14.0","1.7","8.1","1.5","4.7","1.1","26.1","3.6","13.7","1.7","12.8","2.0","10.9","1.9","15.9","3.0","13.0","1.5","14.9","2.0","14.6","2.2","9.7","2.0","17.6","2.0","21.3","2.7","24.2","3.2","10.4","2.3","11.3","1.5","14.6","2.0","17.8","2.3","3.2","1.6","9.0","1.2","12.0","1.9","15.5","2.6","1.6","0.9","3.3","0.8","4.7","1.3","6.1","1.6","0.1","0.2","1.6","0.5","2.3","0.8","3.0","1.0","0.3","0.3","40601","1923","54513","2216","65543","2958","20844","1395","55315","1974","66989","2763","78815","3432","29205","2344","37.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.2","(X)"
"0500000US01041","Crenshaw County, Alabama","5025","193","3424","189","2375","171","1601","156","9.3","1.9","4.6","1.8","1.1","0.8","20.1","4.4","10.5","2.2","2.6","1.1","1.5","1.1","27.5","5.9","14.6","2.4","13.0","2.8","8.3","3.1","19.6","4.7","11.0","2.1","9.4","2.4","6.9","2.2","15.2","4.9","13.6","2.3","15.6","2.9","15.1","3.7","9.2","3.2","17.7","2.5","23.5","3.4","28.1","4.3","3.9","1.9","9.4","1.6","12.0","2.2","14.1","2.9","2.4","1.7","10.2","1.8","14.5","2.6","19.2","3.8","0.5","0.6","1.7","0.6","2.2","1.0","2.4","1.2","0.4","0.6","2.0","0.9","2.5","1.3","3.2","1.7","1.1","1.0","39812","2817","55687","4413","63420","3032","15670","1728","58669","6758","73045","9052","N","N","26091","4166","42.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.9","(X)"
"0500000US01043","Cullman County, Alabama","30730","592","21303","547","16984","579","9427","567","8.1","1.1","4.8","1.0","2.0","0.9","17.1","2.5","5.9","0.9","3.7","0.9","2.8","1.0","10.6","2.1","13.7","1.4","9.0","1.3","7.3","1.3","24.7","3.6","12.0","1.2","10.8","1.3","8.7","1.4","14.6","2.2","17.3","1.4","18.6","1.9","19.0","2.2","14.4","2.5","18.0","1.5","20.7","1.8","22.4","2.1","11.1","2.7","10.0","1.3","12.6","1.7","14.6","2.0","3.8","1.4","9.6","1.3","12.4","1.7","14.7","2.1","2.8","1.3","3.3","0.6","4.5","0.9","5.2","1.1","0.6","0.4","2.1","0.6","2.8","0.8","3.2","1.0","0.4","0.4","42558","1523","53354","1479","60097","3074","23605","2175","58564","2355","68057","2912","N","N","34873","4529","35.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.6","(X)"
"0500000US01045","Dale County, Alabama","18670","402","12586","403","9104","447","6084","419","9.6","1.4","5.6","1.6","2.0","1.1","18.4","2.7","6.5","1.1","3.2","0.9","1.5","0.8","13.4","2.9","12.3","1.7","9.1","1.7","6.0","1.9","20.6","3.9","10.4","1.2","9.4","1.3","6.9","1.3","11.7","2.6","15.1","1.6","15.7","1.9","15.4","2.2","13.8","3.0","19.4","1.8","22.6","2.3","24.8","2.6","11.8","2.4","10.6","1.3","13.4","1.8","16.9","2.4","5.3","1.6","10.6","1.2","13.8","1.6","17.0","2.0","3.6","1.6","3.4","0.8","4.3","1.1","5.6","1.5","0.8","0.6","2.1","0.6","2.7","0.9","3.8","1.2","0.5","0.4","45960","2816","56602","3227","67333","2969","22679","3780","59184","2415","69806","3037","81703","3883","34943","2686","39.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.7","(X)"
"0500000US01047","Dallas County, Alabama","16336","360","10564","455","5552","354","5772","355","16.9","1.9","11.4","1.8","4.3","2.0","27.9","4.1","7.8","1.4","5.8","1.6","1.9","1.1","12.0","2.8","17.4","2.3","14.8","2.4","8.0","2.3","23.5","4.5","12.3","1.7","12.6","2.0","6.5","1.7","11.5","2.7","12.7","1.9","12.7","2.4","13.2","3.3","12.0","2.5","13.6","1.8","17.1","2.5","22.6","3.9","7.2","2.4","8.6","1.5","11.1","2.0","18.5","3.4","3.6","1.8","7.3","1.4","10.3","2.0","17.5","3.5","1.4","1.0","1.9","0.7","2.4","0.9","4.1","1.6","0.2","0.3","1.5","0.5","1.9","0.7","3.5","1.4","0.8","0.8","31602","1447","41102","4068","67788","4744","18964","1886","46049","1751","54955","2676","77076","3557","27900","2564","34.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.5","(X)"
"0500000US01049","DeKalb County, Alabama","26132","621","18413","557","13776","510","7719","490","10.3","1.4","6.0","1.4","3.0","1.3","22.0","3.9","7.2","1.1","3.4","0.9","2.0","0.7","17.7","3.3","14.8","1.6","13.6","2.1","10.3","2.2","19.0","3.3","13.2","1.5","13.6","2.0","12.7","2.1","13.4","2.2","14.3","1.5","15.8","1.8","16.6","2.2","11.1","2.5","18.5","1.8","20.7","2.3","23.6","2.6","10.1","2.6","9.1","1.1","11.5","1.5","12.3","1.6","1.9","1.0","8.5","1.2","10.4","1.8","12.8","2.3","3.3","1.5","1.7","0.5","2.2","0.6","2.9","0.8","0.5","0.7","2.3","0.6","2.8","0.8","3.7","1.1","1.0","0.5","39233","2081","47478","2864","53564","2902","19400","1953","54158","2412","61255","3039","69794","3836","33907","4645","37.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.6","(X)"
"0500000US01051","Elmore County, Alabama","29143","638","20959","620","15601","674","8184","589","6.3","1.2","4.8","1.3","1.9","0.9","12.1","3.5","4.0","0.9","2.1","0.8","0.9","0.4","8.8","2.3","9.9","1.2","5.7","1.1","3.5","1.0","20.2","3.4","9.4","1.3","7.8","1.6","5.2","1.1","14.4","3.0","12.6","1.2","11.2","1.5","9.8","1.6","15.2","2.8","18.7","1.5","21.6","1.9","22.9","2.2","13.9","2.4","14.6","1.4","16.0","1.7","18.0","2.1","9.0","2.3","16.9","1.6","21.9","2.0","26.5","2.5","3.4","1.2","3.7","1.0","4.3","1.1","5.2","1.3","1.4","1.0","3.9","0.9","4.6","1.1","6.1","1.4","1.6","0.8","59347","2721","70299","3152","83299","3188","31264","2677","74630","3394","85008","4385","97913","4828","43895","3527","31.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.8","(X)"
"0500000US01053","Escambia County, Alabama","13428","429","8213","465","5811","390","5215","389","15.2","1.9","9.3","2.2","1.3","0.6","24.8","3.8","8.3","1.4","4.0","1.3","2.0","1.2","15.6","3.2","14.6","2.0","10.4","1.9","8.6","2.5","22.0","3.7","11.9","1.9","13.0","2.5","12.7","3.0","10.8","2.9","16.0","1.9","17.3","2.4","17.6","2.9","13.6","3.0","14.9","2.1","18.9","2.7","23.0","3.2","7.4","2.2","8.4","1.5","12.3","2.4","15.9","3.2","2.4","1.5","6.9","1.4","9.7","2.0","12.0","2.6","1.7","1.3","2.6","0.9","3.7","1.1","5.0","1.5","1.0","1.3","1.2","0.6","1.5","0.7","1.9","1.0","0.7","1.0","35000","3118","46605","3097","57107","4424","19215","2216","47508","2634","58927","3373","N","N","28140","3892","29.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.0","(X)"
"0500000US01055","Etowah County, Alabama","38777","531","26139","688","19210","645","12638","571","7.3","0.9","4.6","0.8","1.4","0.4","14.0","2.0","6.7","0.9","3.7","0.9","1.3","0.4","14.0","2.0","15.0","1.0","11.0","1.1","5.9","1.0","23.9","2.2","11.6","1.2","10.4","1.4","8.9","1.2","14.1","2.3","14.3","1.3","13.7","1.2","14.1","1.5","14.8","2.4","17.6","1.2","20.1","1.5","23.7","2.0","11.6","2.2","12.3","1.0","16.5","1.5","19.7","1.9","3.8","1.1","10.5","1.0","13.9","1.3","17.2","1.8","2.7","1.0","2.4","0.5","3.1","0.7","4.1","0.9","0.5","0.4","2.3","0.5","3.0","0.7","3.8","0.9","0.5","0.4","44023","1776","57899","1920","69002","2371","23867","1808","58953","1822","69657","2332","81199","2879","34453","2636","38.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.5","(X)"
"0500000US01057","Fayette County, Alabama","6947","236","4812","263","3620","255","2135","240","9.7","2.1","5.8","2.1","3.1","1.6","18.9","4.8","9.6","2.1","5.8","2.5","4.4","2.6","19.0","4.8","13.3","2.0","10.8","2.3","8.0","2.5","22.4","4.7","14.5","2.7","14.5","3.3","12.9","3.7","14.2","4.8","13.9","2.2","14.7","2.8","13.4","2.9","11.0","3.4","18.4","2.6","20.9","3.3","23.2","4.0","10.2","3.8","10.7","2.2","14.4","2.9","18.2","3.8","2.0","1.7","6.3","1.7","8.5","2.4","10.9","3.0","1.2","1.3","2.5","1.3","3.3","1.8","4.4","2.3","0.7","0.8","1.0","0.6","1.2","0.8","1.6","1.1","0.5","0.7","37458","3109","47841","4650","56555","5717","20234","3296","52024","4182","60273","5074","N","N","31648","6974","33.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.2","(X)"
"0500000US01059","Franklin County, Alabama","11210","295","7702","368","5644","386","3508","340","7.4","1.6","4.6","1.4","1.8","1.0","14.8","3.7","6.2","1.4","3.5","1.8","0.6","0.5","13.6","3.6","16.6","2.7","13.3","2.8","9.6","2.8","25.4","5.1","12.7","2.5","13.4","2.7","11.4","3.3","10.8","3.7","16.9","2.6","17.1","3.3","17.8","4.0","17.4","4.6","17.2","2.2","18.7","2.6","22.6","3.0","11.1","4.0","13.3","2.4","17.0","3.5","21.2","4.5","5.0","2.8","6.2","1.7","7.9","2.2","8.9","2.8","1.3","0.9","2.2","0.7","2.8","0.9","3.9","1.2","0.7","0.8","1.2","0.7","1.7","1.0","2.2","1.4","0.0","0.9","40459","2822","48380","4302","59125","5436","23085","3650","52295","2707","60172","3643","N","N","31654","3195","36.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.4","(X)"
"0500000US01061","Geneva County, Alabama","10479","351","7220","397","5389","369","3259","302","10.2","2.4","5.8","1.6","2.1","0.9","22.1","5.8","8.2","1.7","4.7","1.7","2.1","1.0","16.8","3.9","17.7","2.4","14.3","3.2","9.8","2.7","26.2","4.6","10.2","1.7","10.7","1.9","10.4","2.1","8.1","2.9","15.3","1.9","16.7","2.4","18.4","2.9","10.3","2.9","16.0","2.3","18.9","2.9","21.7","3.6","8.9","3.5","11.1","2.0","13.7","2.5","16.7","3.2","5.7","2.9","8.9","1.9","11.8","2.7","15.0","3.2","1.7","1.7","1.1","0.5","1.6","0.7","2.1","1.0","0.0","1.0","1.2","0.6","1.7","0.9","1.8","1.0","0.1","0.2","38142","3168","47603","3869","57625","6375","17469","2102","49724","2639","58910","3387","67227","3676","27483","3253","35.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.9","(X)"
"0500000US01063","Greene County, Alabama","2955","217","1630","240","914","180","1325","218","22.7","5.7","15.2","6.3","11.3","7.3","32.3","9.7","17.1","5.1","13.4","6.9","8.1","5.7","21.8","7.7","14.7","4.3","13.5","6.1","10.0","6.8","16.2","6.3","11.1","3.9","14.7","6.4","8.9","5.7","10.6","5.6","9.6","3.3","10.4","4.9","10.3","5.7","8.4","5.2","14.9","4.6","16.2","6.6","23.3","10.0","9.0","5.4","4.6","2.5","7.3","4.2","12.3","7.1","1.4","1.8","3.6","1.8","6.4","3.1","11.1","5.4","0.0","2.4","1.7","1.2","2.8","2.2","4.9","4.0","0.3","0.4","0.0","1.1","0.0","2.0","0.0","3.5","0.0","2.4","21804","4672","31077","4128","53000","11202","14148","2341","33639","3716","42861","5425","N","N","21286","3754","50.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","55.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.2","(X)"
"0500000US01065","Hale County, Alabama","5658","227","3560","211","2334","182","2098","236","16.4","2.9","8.5","2.6","3.0","2.1","29.8","6.2","11.6","2.4","8.1","3.2","5.0","2.9","18.2","4.9","12.7","2.5","11.2","3.5","9.7","4.2","15.7","4.4","12.1","2.3","11.5","2.8","6.7","2.4","14.8","4.9","11.9","2.5","12.3","3.4","13.1","3.9","9.9","3.5","16.1","2.8","22.3","4.2","26.3","5.7","4.2","2.4","8.1","2.1","9.0","2.9","11.4","4.1","6.3","3.3","6.8","1.7","10.3","2.5","14.8","3.5","0.9","0.8","2.2","1.0","3.5","1.6","5.4","2.5","0.0","1.5","2.2","0.9","3.3","1.5","4.6","2.2","0.2","0.4","30571","4241","48165","5231","62727","6227","16167","3283","49368","3835","61931","5738","N","N","27184","4944","51.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","56.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.9","(X)"
"0500000US01067","Henry County, Alabama","6669","252","4477","260","3592","268","2192","252","7.8","1.9","5.2","2.1","3.1","1.9","14.3","3.9","7.5","1.9","2.9","1.6","1.8","1.3","17.7","4.8","11.2","2.2","7.9","2.4","4.1","1.7","17.3","4.2","11.5","2.2","11.4","2.7","9.8","2.7","11.3","3.8","12.9","2.3","12.2","3.0","11.5","3.3","14.1","4.4","22.9","3.0","25.9","3.8","27.4","4.4","17.4","6.6","10.5","2.3","12.5","2.9","15.1","3.4","4.9","2.9","10.5","2.3","14.5","3.2","17.9","3.9","2.3","1.7","3.8","1.3","5.6","2.0","6.9","2.5","0.2","0.4","1.4","0.6","1.9","0.8","2.3","1.0","0.5","0.5","48610","3806","57902","2696","66603","7091","25595","6058","59476","3258","69645","3800","N","N","37338","5326","38.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.3","(X)"
