"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"0500000US18059","Hancock County, Indiana","29605","726","20426","1520","N","N","9179","1499","2.9","1.5","2.0","1.8","N","N","5.7","3.6","4.1","2.6","0.7","0.8","N","N","11.6","8.7","6.0","2.3","1.7","1.2","N","N","15.6","7.0","9.3","2.8","6.7","3.3","N","N","15.1","6.0","9.2","3.4","9.6","3.7","N","N","11.1","7.6","22.1","5.0","23.4","6.1","N","N","23.9","10.2","17.4","4.6","21.1","5.8","N","N","6.0","4.4","17.0","3.6","19.6","4.6","N","N","6.9","5.3","7.1","3.1","8.4","3.6","N","N","4.1","5.0","4.9","2.7","6.8","3.9","N","N","0.0","1.8","71653","5509","83358","8193","87336","6026","40087","12508","82281","6227","94675","8431","N","N","49731","8450","26.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.0","(X)"
"0500000US18067","Howard County, Indiana","35139","1401","23489","1551","N","N","11650","1518","5.9","1.9","3.9","2.2","N","N","10.0","4.3","5.0","1.6","4.4","2.0","N","N","6.8","4.1","9.5","2.7","5.0","2.6","N","N","18.4","5.8","10.1","2.6","6.9","2.9","N","N","16.6","5.9","13.2","3.3","11.1","3.2","N","N","18.5","6.5","20.5","3.5","23.6","4.1","N","N","14.0","4.8","14.4","2.6","17.8","3.5","N","N","6.4","3.5","14.1","3.0","17.8","3.8","N","N","7.9","5.9","4.1","1.7","5.7","2.3","N","N","0.8","1.0","3.1","1.6","3.8","2.0","N","N","0.4","0.7","55868","4619","66795","6772","78903","4076","33855","4803","69523","5466","80787","7416","N","N","43783","5380","36.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.2","(X)"
"0500000US22105","Tangipahoa Parish, Louisiana","47401","2208","29605","2634","N","N","17796","2164","9.8","3.1","5.7","2.9","N","N","17.9","7.2","4.5","1.8","2.0","1.0","N","N","8.6","4.0","16.2","3.6","11.8","3.6","N","N","23.0","7.5","6.6","2.0","7.7","2.6","N","N","4.4","2.5","15.3","3.5","14.7","4.4","N","N","17.4","7.3","16.7","3.5","20.0","4.9","N","N","10.2","4.0","13.2","2.9","15.6","3.7","N","N","8.6","4.8","13.2","2.8","15.3","3.9","N","N","9.6","5.3","2.7","1.3","4.1","2.3","N","N","0.4","0.7","1.9","1.3","3.1","2.1","N","N","0.0","1.1","48205","3436","57832","4450","74482","12186","25811","12827","60849","5084","71732","7802","N","N","41257","5873","31.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.3","(X)"
"0500000US25003","Berkshire County, Massachusetts","55212","1795","31618","1740","N","N","23594","1871","6.4","1.7","3.0","1.5","N","N","12.0","3.5","5.8","1.6","1.6","1.4","N","N","11.5","2.8","10.7","2.1","4.4","1.5","N","N","19.5","4.7","7.8","1.6","6.2","2.2","N","N","10.1","3.1","13.1","2.1","10.9","2.4","N","N","16.1","3.8","16.2","2.2","19.3","3.6","N","N","12.9","3.6","13.2","2.2","16.9","2.9","N","N","7.4","2.4","16.2","2.4","21.9","3.8","N","N","7.5","3.2","5.4","1.3","7.5","2.0","N","N","2.3","1.2","5.1","1.4","8.4","2.4","N","N","0.7","0.7","60476","5979","81506","6032","93767","4883","31626","5389","77385","4651","98825","7054","N","N","46575","5449","39.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.5","(X)"
"0500000US27139","Scott County, Minnesota","50040","1031","39923","1736","N","N","10117","1231","2.1","0.9","1.2","0.9","N","N","6.0","2.9","1.4","0.8","0.4","0.4","N","N","5.5","3.5","3.6","1.3","2.1","1.3","N","N","11.4","4.4","7.0","1.8","6.5","2.1","N","N","11.7","4.8","10.0","2.0","8.9","2.4","N","N","14.9","6.3","12.5","2.4","11.4","2.5","N","N","15.6","5.2","12.8","2.2","12.9","2.7","N","N","10.6","5.1","22.7","2.2","25.4","2.7","N","N","13.7","4.7","14.1","2.1","15.1","2.1","N","N","7.7","4.2","13.8","2.2","16.2","2.6","N","N","2.9","2.4","100963","4693","110787","6688","121726","4818","50592","12330","118896","6048","128144","6763","N","N","75079","12094","25.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.8","(X)"
"0500000US36087","Rockland County, New York","99502","1638","74783","2607","62601","2670","24719","2165","3.6","1.0","1.5","0.8","1.1","0.8","10.4","3.6","4.0","1.2","1.9","0.7","1.5","0.6","11.1","3.9","7.8","1.5","7.1","1.6","6.9","1.7","10.7","3.6","6.2","1.1","5.2","1.4","5.3","1.4","9.9","2.9","8.0","1.4","6.7","1.5","6.2","1.5","12.3","3.9","13.7","1.6","14.3","2.1","13.0","2.2","12.9","3.0","11.8","1.7","10.5","1.7","9.6","1.7","13.2","3.9","17.5","1.9","19.9","2.6","19.5","2.7","10.8","3.1","10.9","1.6","12.9","2.0","14.4","2.3","4.2","2.0","16.5","1.6","20.0","2.1","22.6","2.3","4.4","1.9","89812","4056","108053","6700","115927","6454","40630","11407","118960","5679","133493","7081","N","N","68530","8693","44.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","46.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.2","(X)"
"0500000US36105","Sullivan County, New York","28900","1706","17487","1702","N","N","11413","1412","5.5","1.9","3.3","1.8","N","N","9.9","4.8","8.5","3.2","3.8","2.9","N","N","17.5","7.1","9.6","3.0","7.8","3.3","N","N","14.3","5.3","11.2","3.1","8.3","3.7","N","N","16.9","6.3","13.3","3.5","12.0","4.5","N","N","15.0","5.9","16.8","3.8","20.0","4.9","N","N","8.9","4.0","13.5","3.2","15.7","4.1","N","N","8.3","4.3","10.7","2.8","14.4","3.7","N","N","5.2","3.3","7.1","2.2","9.5","3.3","N","N","2.6","2.4","3.9","1.6","5.1","2.7","N","N","1.4","1.2","52274","6570","68170","5931","83259","7561","30557","4538","72044","6467","87367","10485","N","N","43843","6209","42.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","46.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.1","(X)"
"0500000US37037","Chatham County, North Carolina","28343","1301","20178","1618","N","N","8165","1370","4.3","2.0","2.9","1.6","N","N","7.6","4.5","1.7","1.1","0.4","0.9","N","N","4.9","3.2","8.7","2.4","5.9","2.3","N","N","17.2","6.6","8.8","2.9","4.7","2.8","N","N","18.8","6.9","9.1","2.5","9.6","3.3","N","N","10.6","5.0","17.5","4.0","19.8","5.2","N","N","11.5","6.0","13.3","3.7","13.1","4.2","N","N","11.3","5.8","16.9","3.1","18.5","3.9","N","N","11.0","6.5","7.7","2.2","9.6","2.9","N","N","3.0","3.0","12.1","3.0","15.3","4.2","N","N","4.2","3.4","74959","7082","84795","16741","100509","6422","36639","7879","104799","8509","121460","11474","N","N","60901","10921","35.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.3","(X)"
"0500000US37085","Harnett County, North Carolina","46015","1387","32968","1832","24290","1855","13047","1611","5.4","1.6","3.6","1.4","0.7","0.6","11.2","4.2","6.1","1.9","4.7","2.0","2.2","1.7","11.5","4.4","11.6","2.5","8.2","2.5","6.0","2.2","22.4","6.0","8.0","1.6","7.6","1.9","5.6","1.9","9.3","3.4","17.8","3.3","15.8","3.5","16.0","4.3","20.3","5.7","19.7","3.3","22.8","3.8","23.0","4.3","12.5","4.1","13.8","2.5","15.6","2.7","18.6","3.7","7.4","3.5","11.7","2.2","14.8","2.9","18.7","3.8","3.6","2.4","4.0","1.2","4.5","1.6","6.1","2.1","0.9","0.8","2.0","0.8","2.5","1.0","3.2","1.4","0.7","0.8","51022","3118","60313","4268","71840","5130","30153","5944","64140","3538","72108","4455","N","N","39414","4561","31.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.1","(X)"
"0500000US37195","Wilson County, North Carolina","31817","1072","18572","1577","N","N","13245","1407","10.2","2.8","7.5","3.3","N","N","16.0","4.7","8.9","3.0","4.2","2.4","N","N","16.0","6.9","16.5","3.8","12.7","4.7","N","N","22.0","5.2","8.5","2.3","8.3","3.7","N","N","9.8","4.1","10.8","2.9","10.2","3.2","N","N","11.2","4.6","17.5","3.9","15.6","4.5","N","N","17.6","6.1","9.9","3.1","15.6","5.0","N","N","2.0","1.9","11.0","2.6","15.3","3.8","N","N","4.3","2.3","3.2","1.6","4.9","2.3","N","N","1.1","1.4","3.5","1.7","5.8","2.9","N","N","0.0","1.4","42769","5406","61548","10424","77372","10670","23006","3813","59891","5242","76455","8413","N","N","33981","4430","41.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.2","(X)"
"0500000US39007","Ashtabula County, Ohio","35445","1483","22124","1573","N","N","13321","1609","11.3","2.4","6.3","2.6","N","N","20.8","4.9","6.3","1.8","3.1","1.8","N","N","11.5","3.9","12.6","2.9","9.3","3.3","N","N","20.0","4.9","8.7","2.4","6.4","2.2","N","N","12.1","4.1","14.8","2.4","15.2","3.1","N","N","14.8","3.8","17.9","2.9","21.2","3.8","N","N","10.6","3.6","12.6","2.5","16.3","3.0","N","N","6.2","3.5","10.9","2.5","15.8","3.7","N","N","3.2","2.1","3.8","1.6","4.8","2.0","N","N","0.5","0.8","1.1","0.7","1.6","1.1","N","N","0.4","0.6","46349","4931","60447","4872","66298","6223","22191","5297","60364","6085","74030","7674","N","N","34745","5761","30.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.7","(X)"
"0500000US39013","Belmont County, Ohio","24742","1335","14724","1271","N","N","10018","1384","3.4","1.4","2.7","1.5","N","N","5.7","3.3","7.7","2.2","3.2","2.0","N","N","14.8","4.9","11.2","2.8","8.1","2.9","N","N","17.4","5.2","11.6","2.5","10.0","3.2","N","N","12.2","3.9","15.8","3.5","13.7","3.8","N","N","18.5","6.5","18.8","3.6","22.4","4.8","N","N","14.7","5.5","16.4","3.5","19.1","4.9","N","N","12.1","5.7","9.4","2.5","14.6","4.0","N","N","0.6","1.1","3.0","1.5","2.2","1.5","N","N","3.5","2.4","2.6","1.4","4.0","2.3","N","N","0.6","0.5","50250","5562","61660","5923","70327","8247","34903","7121","63469","5354","72542","6502","N","N","47385","6834","28.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.7","(X)"
"0500000US40031","Comanche County, Oklahoma","42489","2060","28582","1838","20803","1739","13907","1653","6.7","2.0","4.6","2.0","2.2","1.5","12.7","4.4","6.3","2.1","4.0","1.7","2.5","1.9","11.3","4.8","10.6","2.5","8.2","2.5","7.3","2.9","17.4","6.2","8.8","2.1","6.5","2.4","3.6","1.8","13.8","4.3","15.2","2.5","16.0","3.7","13.6","3.3","16.7","5.2","21.7","3.1","21.5","4.1","21.3","4.7","17.5","4.7","11.6","2.4","14.8","3.1","18.1","3.9","5.2","2.6","13.4","2.1","17.3","3.1","21.7","3.5","2.8","1.9","3.2","1.4","4.1","1.8","5.6","2.4","1.4","1.6","2.4","0.9","3.0","1.3","4.0","1.8","1.2","1.2","52089","2973","62729","5517","74252","3995","31990","3605","66258","4421","74940","5711","N","N","43730","7210","33.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.3","(X)"
"0500000US42013","Blair County, Pennsylvania","51096","1366","32833","1637","24208","1355","18263","1941","6.5","1.7","2.8","1.1","1.2","0.8","13.9","4.1","7.1","1.7","4.1","2.0","1.1","0.8","12.6","3.3","10.9","2.2","5.4","2.1","2.5","1.3","22.5","5.3","11.5","2.2","9.0","2.5","7.2","2.3","15.6","4.3","14.1","2.3","14.3","3.0","12.0","3.2","14.0","3.5","16.8","2.2","20.8","3.2","23.2","3.7","9.3","2.3","14.9","2.6","19.1","3.7","21.5","4.0","6.5","3.5","12.5","2.2","16.0","2.9","20.0","3.8","5.4","3.0","2.6","1.1","4.0","1.7","5.2","2.2","0.1","0.1","3.0","1.4","4.6","2.1","6.0","2.6","0.3","0.5","49942","5629","67015","4485","77715","3692","25376","3184","66095","5417","81386","6921","N","N","36332","4792","34.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.0","(X)"
"0500000US42039","Crawford County, Pennsylvania","34386","1219","21985","1121","17199","1081","12401","1014","5.3","1.5","2.5","1.3","1.1","0.7","11.6","3.6","6.0","1.6","2.5","1.0","1.1","0.6","11.5","3.7","10.6","1.9","5.9","1.4","3.9","1.1","20.3","4.4","12.9","1.9","10.6","2.2","9.7","2.3","18.5","4.0","13.3","1.8","15.1","2.3","14.1","2.6","11.2","3.2","21.6","2.6","23.8","3.7","25.0","3.9","16.8","3.8","14.6","2.5","18.6","3.2","20.3","3.6","5.6","2.3","10.5","2.0","14.4","2.6","17.0","3.1","3.1","2.4","3.0","0.9","3.8","1.1","4.7","1.5","0.6","0.6","2.1","0.9","2.8","1.3","3.1","1.6","0.8","0.7","51502","2768","63095","5237","70514","2606","27468","2225","64645","5096","76328","6694","N","N","40791","5253","32.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.3","(X)"
"0500000US42051","Fayette County, Pennsylvania","56085","1508","37447","1937","28244","1827","18638","1916","7.9","1.8","4.8","1.8","1.0","1.0","17.5","4.6","6.2","1.7","2.5","1.2","1.3","1.0","12.8","3.9","11.0","1.9","7.0","1.8","3.8","1.6","21.5","4.2","10.5","1.8","7.1","1.8","5.3","1.7","16.0","3.8","12.0","1.8","13.3","2.5","13.8","2.8","9.9","3.0","18.8","2.2","23.1","3.0","24.6","3.3","10.6","3.0","13.5","1.7","16.6","2.4","18.4","2.8","6.3","2.4","13.7","1.5","18.3","2.2","22.3","2.6","2.8","1.6","3.7","1.1","4.3","1.5","5.5","2.0","1.2","1.0","2.7","1.0","3.1","1.3","3.9","1.6","1.3","1.3","52984","3412","66814","3584","75141","3428","23809","3035","66354","3369","76848","4460","N","N","38923","7456","32.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.3","(X)"
"0500000US47113","Madison County, Tennessee","39223","1035","24957","1812","N","N","14266","1610","9.9","2.8","9.2","3.1","N","N","14.4","5.6","5.3","1.7","2.3","1.7","N","N","8.8","3.5","12.4","2.4","9.3","3.2","N","N","17.6","4.4","10.6","2.3","5.6","2.3","N","N","19.5","5.2","17.0","3.5","16.6","3.9","N","N","17.7","5.7","13.8","2.7","15.7","2.9","N","N","11.0","4.0","12.7","2.9","15.1","3.8","N","N","7.9","3.7","10.3","2.6","14.0","3.7","N","N","2.3","1.7","4.1","1.2","6.2","1.8","N","N","0.5","0.8","3.9","1.3","5.9","2.1","N","N","0.4","0.7","45360","3510","59344","6535","81303","6000","29614","3399","67782","6266","85038","9351","N","N","35739","4043","31.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.6","(X)"
"0500000US48027","Bell County, Texas","123188","2481","83783","3568","60293","3391","39405","3054","6.2","1.2","3.7","1.3","1.1","0.8","12.3","3.4","4.6","1.1","2.8","1.0","1.0","0.7","8.7","2.6","9.4","1.5","6.7","1.6","3.9","1.4","16.3","3.2","8.9","1.4","9.1","1.7","8.6","2.0","10.0","2.7","16.5","1.9","15.3","2.3","12.7","2.2","18.9","3.8","20.0","2.2","21.7","2.7","21.9","2.9","17.8","3.5","13.8","1.8","16.2","2.4","19.4","3.0","7.3","2.5","14.5","1.8","17.5","2.5","22.1","3.0","5.2","2.3","4.0","1.0","4.3","1.3","5.6","1.7","3.0","1.7","2.0","0.6","2.7","0.8","3.6","1.0","0.6","0.8","54495","2274","63900","4539","76118","5385","36859","4437","69088","2944","78200","4567","N","N","45680","3706","29.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.5","(X)"
"0500000US48061","Cameron County, Texas","124812","2810","99070","3250","63732","3328","25742","2617","11.5","1.6","8.6","1.5","4.5","1.4","24.0","5.1","8.2","1.4","6.4","1.4","3.6","1.3","15.1","4.0","15.3","2.0","14.8","2.2","12.8","2.2","19.3","4.3","11.8","1.7","12.7","1.7","10.8","2.3","9.0","3.3","12.5","1.6","12.7","1.8","13.5","2.2","11.2","3.0","18.1","1.8","18.9","2.2","21.8","2.9","13.9","3.8","9.6","1.4","10.9","1.7","13.8","2.3","3.6","2.1","7.8","1.4","8.8","1.7","10.5","2.0","3.2","1.7","3.2","1.0","3.8","1.2","5.4","1.9","0.4","0.4","2.0","0.5","2.5","0.6","3.2","0.9","0.3","0.3","38378","2327","43892","3683","54032","2831","20961","3050","53325","2519","58143","3063","69065","3952","31273","3181","38.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.5","(X)"
"0500000US49057","Weber County, Utah","85615","1753","63224","2448","48327","2357","22391","1936","5.1","1.1","2.2","0.9","1.5","1.0","13.6","3.8","1.9","0.8","1.4","0.8","0.8","0.6","3.9","1.9","7.1","1.5","5.1","1.2","2.9","1.2","14.8","3.5","7.2","1.4","5.9","1.5","3.9","1.3","11.8","3.5","12.3","1.6","11.0","1.9","8.8","1.7","18.6","4.4","21.1","2.0","22.4","2.4","21.8","3.0","19.9","4.3","18.3","2.4","19.6","2.9","21.4","3.3","9.5","3.3","18.5","1.7","21.5","2.2","25.8","2.6","7.0","3.0","5.3","1.1","6.9","1.5","8.1","1.8","0.4","0.4","3.3","0.9","4.2","1.2","4.9","1.4","0.7","0.8","68669","3264","77048","3491","86604","4979","38468","3528","78781","3426","88457","4157","97600","4735","45511","3805","31.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.8","(X)"
"0500000US51165","Rockingham County, Virginia","31462","1026","22397","1302","N","N","9065","1052","7.0","2.1","2.7","1.6","N","N","18.2","6.5","3.3","1.3","1.5","1.0","N","N","7.7","3.9","6.2","2.2","4.0","2.2","N","N","12.4","4.9","8.3","2.3","6.9","2.6","N","N","15.9","7.1","15.1","3.1","14.5","3.5","N","N","16.0","6.1","23.1","3.3","27.0","4.4","N","N","15.9","6.0","13.9","3.1","15.8","3.8","N","N","6.6","4.2","14.7","2.6","17.2","3.5","N","N","4.6","3.0","5.3","1.9","6.2","2.5","N","N","2.6","2.2","3.0","1.5","4.2","2.1","N","N","0.0","1.9","61199","3699","68416","5136","76041","10167","31665","4310","78151","8193","91126","11111","N","N","40904","5768","36.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.9","(X)"
"0500000US51700","Newport News city, Virginia","71291","1906","41824","2694","26902","2027","29467","2605","8.0","1.8","3.0","1.3","0.3","0.5","15.5","3.8","4.7","1.5","2.8","1.4","1.0","1.3","7.8","3.2","11.3","1.9","7.5","2.5","4.5","2.2","18.4","3.7","9.5","2.0","9.0","2.3","2.3","1.4","11.1","3.5","16.4","2.4","17.0","3.5","13.6","3.6","14.9","3.9","19.4","2.5","18.8","2.8","21.2","3.7","19.0","3.9","12.1","1.7","14.1","2.4","17.0","3.4","8.4","2.4","13.1","2.1","19.6","3.5","28.3","4.7","3.4","1.8","3.1","0.9","4.5","1.6","6.4","2.3","1.2","0.8","2.4","0.9","3.7","1.4","5.4","2.0","0.4","0.6","50180","3050","65844","5747","87787","5324","32474","3759","65415","3956","81272","6557","N","N","40695","3288","41.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.6","(X)"
"0500000US51710","Norfolk city, Virginia","89338","1882","51345","2425","29676","2382","37993","2485","9.1","1.4","5.2","1.6","0.9","0.8","15.5","2.5","5.1","1.0","3.2","1.0","1.1","0.8","8.7","2.2","11.0","1.6","11.1","2.3","5.2","2.1","12.5","2.6","11.1","1.8","8.6","2.0","4.6","1.5","12.9","2.2","14.0","1.9","13.3","2.4","11.5","3.1","15.1","2.9","20.8","1.9","22.0","3.0","24.6","3.7","18.8","3.0","11.8","1.5","13.7","2.2","17.7","3.0","8.5","2.0","9.0","1.3","12.4","2.1","18.2","3.3","4.0","1.4","3.6","0.7","4.9","1.1","7.4","1.8","1.6","0.9","4.4","1.0","5.6","1.3","8.8","2.2","2.2","1.1","49587","2812","58698","3291","78338","6114","35291","3444","72418","6356","82108","5537","105688","8367","56480","12128","32.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.2","(X)"
"0500000US51810","Virginia Beach city, Virginia","172183","2346","116678","3428","88083","3555","55505","3406","3.2","0.7","2.3","0.8","0.3","0.2","6.0","1.7","2.3","0.6","1.2","0.5","0.5","0.4","4.8","1.4","4.4","0.6","2.4","0.7","1.1","0.5","9.3","1.7","7.2","1.1","5.1","1.2","3.0","0.9","12.7","2.5","12.2","1.3","10.4","1.3","7.8","1.3","18.3","3.0","19.2","1.5","17.0","1.8","16.6","1.9","23.0","3.2","15.5","1.4","17.8","1.7","18.2","1.9","10.3","2.3","20.6","1.4","24.4","1.7","28.4","2.3","10.4","1.8","8.2","1.1","10.2","1.3","12.4","1.6","3.6","1.4","7.2","0.8","9.4","1.2","11.8","1.5","1.6","0.8","77059","2200","88366","3305","102597","3496","49108","2936","98295","2810","112371","3735","126887","4291","63389","4523","32.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.0","(X)"
"0500000US53007","Chelan County, Washington","31587","1405","20322","1621","N","N","11265","1614","3.0","1.6","0.5","0.9","N","N","7.4","3.7","2.6","1.4","0.9","1.0","N","N","6.5","3.6","13.3","3.9","8.5","3.8","N","N","21.6","8.7","10.2","3.4","10.4","4.3","N","N","9.2","5.4","14.1","3.5","13.5","4.9","N","N","18.1","6.2","24.6","4.4","27.3","6.5","N","N","21.7","8.2","7.9","2.4","6.9","2.2","N","N","9.1","5.3","12.3","2.6","15.5","3.5","N","N","4.3","2.9","7.1","2.2","10.3","3.1","N","N","0.0","1.5","5.0","1.9","6.2","2.6","N","N","2.1","2.5","57132","5313","64651","2908","67076","7596","40671","7320","77634","6891","91466","9004","N","N","48438","8665","26.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.1","(X)"
"0500000US01015","Calhoun County, Alabama","44264","1834","30110","1952","N","N","14154","1668","9.6","2.0","3.5","1.5","N","N","23.5","4.8","5.7","2.1","4.7","2.4","N","N","11.2","4.5","15.7","2.8","16.4","4.2","N","N","21.5","5.8","9.8","2.2","7.3","2.3","N","N","9.7","3.8","11.1","2.0","9.1","2.1","N","N","13.0","3.3","18.0","3.0","18.5","3.6","N","N","15.1","5.0","13.0","2.6","18.1","3.5","N","N","2.2","1.6","11.4","2.3","15.1","3.1","N","N","3.3","2.1","3.4","1.5","4.4","2.0","N","N","0.0","1.2","2.2","1.3","2.9","1.8","N","N","0.6","0.7","45818","5781","60889","6943","79610","7401","21657","2539","61117","5308","72662","7334","N","N","31355","3835","38.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.6","(X)"
